name,latitude,longitude
Westgate on Sea,51.38239,1.33673
Westgate,54.7387,-2.14371
West Firle,50.84475,0.08716
Westfield,55.9333300,-3.7
Westfield,51.88333,-1.86667
Westfield,50.91023,0.57553999
West Felton,52.824909,-2.97352
Wester Urray,57.533330,-4.48333000
Wester Rarichie,57.73333,-3.96666997
Wester Quarff,60.0951204,-1.26478
Westerleigh,51.51605,-2.43416
Wester Inverwick,57.1833300,-4.8
Westerham,51.26632,0.068920000
Wester Gaulrig,57.2,-3.38333000
Westerfield,52.08462,1.1715
Wester Fearn,57.85,-4.3
Westerdale,58.45,-3.5
Westerdale,54.4333300,-0.96667
Wester Clynekirkton,58.033330,-3.88333000
Westenhanger,51.0973,1.03907000
West End,50.927409999999995,-1.33282000
West Dulwich,51.43779,-0.09365
West Drayton,53.26667,-0.93332999
West Drayton,51.5,-0.46667
West Down,51.16667,-4.11667
West Dereham,52.5814800,0.44801
West Derby,53.4327900,-2.90963
West Dean,51.0426400,-1.63507
West Dean,50.9052,-0.7814
West Dean,50.77653,0.16171
West Cults,57.116670,-2.18332998
West Croachy,57.3,-4.25
Cranmore,51.18694,-2.475
West Cottingwith,53.85,-0.95
Westcott,51.84665,-0.9571
Westcott,51.22438,-0.37195
Westcote,51.86667,-1.68333
West Cornforth,54.70286,-1.51938
West Coker,50.91912,-2.68707000
West Clandon,51.26063,-0.50323000
Cilrhedyn,51.9854,-4.5063
West Chinnock,50.91822,-2.75875997
West Chiltington,50.9554,-0.449410000
West Chevington,55.2696,-1.64146
West Challow,51.5922400,-1.47105
West Chaldon,50.65,-2.31667000
West Canisbay,58.633330,-3.13333
West Calder,55.85188,-3.56981
West Byfleet,51.33764,-0.50649
West Butterwick,53.54232,-0.74247
Westbury on Severn,51.82374,-2.41193
Westbury,52.67856,-2.95433
Westbury,52.01695,-1.09314
Westbury,51.26,-2.1875
Westbury-sub-Mendip,51.23556,-2.71722
West Burton,54.283330,-1.96667000
West Buckland,51.06667,-3.91667
West Buckland,50.96667,-3.18332998
West Bromwich,52.51868,-1.9945
West Brompton,51.4869900,-0.190990000
West Bridgford,52.9297900,-1.12537
West Bretton,53.62039,-1.56823999
West End,52.6464,0.81753999
Westbourne,50.86188,-0.92551
West Boldon,54.94556,-1.45046
West Bergholt,51.912209999999995,0.84986000
West Bedfont,51.45016,-0.4664
West Beckham,52.9113900,1.18186000
West Bay,50.7108400,-2.76107
West Barsham,52.86885,0.82882000
West Barkwith,53.30896,-0.26193
West Barcloy,54.85,-3.78333000
West Bagborough,51.09364,-3.18497
West Auckland,54.6308800,-1.72131
West Ashton,51.2987700,-2.17379000
West Ashby,53.23376,-0.10467
West Anstey,51.03456,-3.63790998
West Alvington,50.28013,-3.79234000
West Acre,52.7,0.63333000
West Aberthaw,51.39228,-3.40329
Wervin,53.2411205,-2.86825
Werrington,52.61405,-0.27234
Werrington,50.66667,-4.36667
Wereham,52.58583,0.48118
Weobley,52.1596,-2.875
Wenvoe,51.4477605,-3.26369
Wentworth,51.4,-0.58333
Wentworth,53.4781605,-1.415
Wentnor,52.52938,-2.90931
Wensley,54.3,-1.85
Wennington,54.1250800,-2.58595
Wenhaston,52.32653,1.55627999
Wendy,52.1115400,-0.069179999
Wendron,50.13333,-5.25
Wendover,51.76194,-0.73986000
Wendling,52.678880,0.85307000
Wendlebury,51.87172,-1.18652
Wendens Ambo,52.00354,0.20119
Wemyss Bay,55.87614,-4.8895
Wembury,50.3227200,-4.07529
Wembley,51.55242,-0.29686
Wem,52.85835,-2.71826
Welwyn Garden City,51.80174,-0.206909998
Welwyn,51.8331,-0.21359
Welwick,53.6682400,0.03155
Welton le Wold,53.36531,-0.086570000
Welton,54.783330,-3.0
Welton,53.73211,-0.55232
Welton,53.3,-0.483330000
Welton,52.28935,-1.14977000
Welshpool,52.65973,-3.1471
Welshampton,52.90985,-2.83853
Welney,52.522909,0.24829
Wells of Ythan,57.4166706,-2.6
Wells-next-the-Sea,52.9516400,0.8511
Wells,51.20794,-2.64895998
Wellow,53.1868606,-0.99788999
Wellow,51.32444,-2.37417
Wellington,52.7,-2.51667
Wellington,52.12934,-2.74214
Wellington,50.98005,-3.23067
Wellingore,53.1001605,-0.53133999
Wellingham,52.7653206,0.77155
Wellingborough,52.30273,-0.69446000
Welling,51.46246,0.10759
Wellesbourne Mountford,52.19246,-1.60967000
Wellesbourne,52.19709,-1.59053
Welland,52.0575605,-2.2994
Well,54.23333,-1.58333
Welford,52.41706,-1.05871
Welford,51.45727,-1.41131
Weldon,52.496170,-0.63731
Welcombe,50.93784,-4.52327
Welby,52.9331205,-0.55069
Welbury,54.41568,-1.38852998
Welburn,54.25,-0.95
Welbourn,53.0758800,-0.55876
Welborne,52.65,1.05
Weeton,53.9166706,-1.56667
Weeton,53.82154,-2.93869000
Weeting,52.4644,0.61485
Weethley,52.1932200,-1.92827000
Weem,56.6291,-3.88259
Weeley,51.8580605,1.1163
Week Saint Mary,50.75,-4.5
Weekley,52.4173900,-0.69753999
Weeke,51.06667,-1.33333
Weeford,52.63239,-1.79232000
Weedon Beck,52.22955,-1.08371
Weedon,51.85603,-0.81951000
Wednesfield,52.5963,-2.08508
Wednesbury,52.5514,-2.02355
Wedmore,51.2272700,-2.81152000
Wedderlie,55.75,-2.56667000
Weaverthorpe,54.124370,-0.52413
Weaverham,53.2601800,-2.57291
Weathercote,54.1833300,-2.4
Weaste,53.48465,-2.30883
Weasenham,52.76667,0.75
Wear Head,54.75,-2.21667
Weare Giffard,50.9769306,-4.17165
Weare,51.2705900,-2.84267
Wealdstone,51.59398,-0.333619997
Weald,51.2478400,0.1878
Waxholme,53.7411,0.00893
Waxham,52.77965,1.61577000
Wawne,53.81709,-0.34843
Wavertree,53.39816,-2.91567
Waverton,54.8160205,-3.20887
Waverton,53.1666706,-2.8
Wavendon,52.02541,-0.67411
Warehorne,51.05788,0.8393
Hermon,51.95,-4.38333
Wauldby,53.75,-0.53333
Watton at Stone,51.85842,-0.11381
Watton,53.9333300,-0.45
Watton,52.5666705,0.83332999
Wattisham,52.12543,0.93863999
Wattisfield,52.33064,0.94747999
Watten,58.472620,-3.30589
Watlington,52.6744,0.391169996
Watlington,51.64327,-1.00447998
Wath upon Dearne,53.50291,-1.3458
Wath,54.1833300,-1.5
Wath,54.1,-1.76667
Watford,52.31687,-1.1158
Watford,51.65531,-0.39602
Waterside,57.3333300,-2.0
Waterside,55.3463,-4.4656
Waterperry,51.75432,-1.09306000
Water Orton,52.51575,-1.74005
Water Newton,52.56106,-0.36435
Seaforth,53.466670,-3.01667
Waterlooville,50.88067,-1.0304
Wateringbury,51.25543,0.42317
Waterhouses,54.76667,-1.71667000
Waterhouses,53.033330,-1.86667
Waterfall,53.05,-1.88333
Waterden,52.88975,0.80441000
Waterbeck,55.08701,-3.1817
Waterbeach,52.26553,0.191229998
Watchfield,51.61322,-1.64821
Watchet,51.18189,-3.33079000
Wass,54.2066300,-1.15091
Wasperton,52.22783,-1.61191
Waskerley,54.80372,-1.92295998
Wasing,51.37491,-1.17554
Washington,54.9,-1.51667
Washington,50.90487,-0.40649
Washingborough,53.22425,-0.47485
Washford,51.16083,-3.36194
Washfield,50.9281,-3.51635
Warwick-on-Eden,54.90356,-2.82949000
Warwick,52.28333,-1.58333
Warton,54.14715,-2.76435
Warton,53.7498800,-2.89335
Wartnaby,52.8022,-0.94492000
Wartling,50.85879,0.35431
Warthill,53.98978,-0.97173
Warter,53.94216,-0.67852
Warsop,53.21402,-1.15091
Warslow,53.125809999999994,-1.87285
Warsash,50.85331,-1.3003
Warrington,53.3925400,-2.58024000
Warrington,52.1844604,-0.68758999
Warrenpoint,54.10148,-6.25730995
Warrenby,54.61714,-1.09702
Warren,53.23333,-2.16667
Warren,51.63778,-4.98944
Warnham,51.09107,-0.34847
Warnford,51.0038400,-1.1158
Warmsworth,53.4969604,-1.18211
Warmley,51.46004,-2.47811
Warminster,51.20434,-2.17873
Warmington,52.5068400,-0.410830000
Warmington,52.1253700,-1.40372
Warmingham,53.14651,-2.43713
Warlingham,51.30953,-0.05794
Warleggan,50.4916200,-4.60042
Warkworth,55.35,-1.61667
Warkworth,52.05959,-1.28982
Warkleigh,50.98972,-3.93555997
Wark,55.64074,-2.28025997
Wark,55.086230,-2.22267
Waringstown,54.434309,-6.29929
Waringsford,54.366670,-6.11667
Waringfield,54.466670,-6.23333000
Warham,52.93733,0.89744
Wargrave,51.500686,-0.86577
Warfield,51.44213,-0.72802
Waresley,52.1750900,-0.17406
Warenford,55.549830,-1.78442000
Wareham,50.68792,-2.11058
Ware,51.81058,-0.02875
Wardle,53.65,-2.13333
Wardington,52.11394,-1.28512
Warden,54.98333,-2.13333
Warden,51.40748,0.90556
Warcop,54.53572,-2.39107
Warburton,53.4019,-2.45254
Warbstow,50.68744,-4.53982
Warboys,52.40352,-0.07931
Warborough,51.63864,-1.13691
Warbleton,50.93983,0.28916
Wappenham,52.10629,-1.08833
Wantage,51.58846,-1.42565
Wanstrow,51.17389,-2.41278
Wanstead,51.5768,0.0246300000
Wansford,53.99468,-0.38147
Wansford,52.578509999999994,-0.420010000
Wanlockhead,55.398,-3.7779
Wangford,52.3557400,1.62237
Wandsworth,51.4577,-0.20784
Wanborough,51.5426306,-1.69837000
Wambrook,50.86504,-3.00546
Walworth,51.48333,-0.1
Walworth,54.5666705,-1.65
Walton West,51.77352,-5.09835
Walton upon Trent,52.75889,-1.6749
Walton-on-Thames,51.38678,-0.413189995
Walton-on-the-Naze,51.84819,1.26738
Walton,53.44947,-2.96614
Walton on the Hill,51.2829606,-0.24805
Walton le Wolds,52.772030,-1.12421
Walton le Dale,53.73333,-2.66667
Walton in Gordano,51.45306,-2.82694
Walton East,51.875,-4.8775
Walton,54.966670,-2.73333
Walton,52.6,-0.266669996
Walton,52.4777400,-1.12494
Walton,51.96667,1.35
Walton,51.12389,-2.77110997
Walthamstow,51.59067,-0.02077
Waltham St Lawrence,51.48507,-0.80698
Waltham on the Wolds,52.816980,-0.80835
Waltham Holy Cross,51.68333,0.03333
Waltham Cross,51.68602,-0.03575
Waltham Abbey,51.687,-0.00421
Waltham,53.51667,-0.1
Waltham,51.1977900,1.01632000
Waltham,50.9,-0.66667
Walston,55.69483,-3.49834000
Walsoken,52.6719705,0.188309998
Walsham le Willows,52.30236,0.93082999
Walsgrave on Sowe,52.42548,-1.44535
Walsden,53.69361,-2.10000997
Walsall Wood,52.62676,-1.93165
Walsall,52.5852800,-1.98396
Walpole Saint Peter,52.72902,0.2223
Walpole Saint Andrew,52.73551,0.222040000
Walpole,52.73333,0.23333
Walpole,52.31803,1.46891
Walmsgate,53.2835300,0.04705
Walmersley,53.6197204,-2.29281
Walmer,51.2029,1.38685
Wallsend,54.99111,-1.53397
Walls,60.22874,-1.56313
Wallington,51.98785,-0.118979999
Wallington,51.36404,-0.153679998
Wallington,50.85,-1.16667
Wallingford,51.59982,-1.1248
Wall Houses,55.0107704,-1.94024000
Wallerscote,53.25,-2.53333
Wallasey,53.42324,-3.06497
Wall,55.0,-2.13333
Walkley,53.3945800,-1.5024
Walkington,53.8195,-0.48958
Walkhampton,50.50939,-4.07226
Walkern,51.91888,-0.12758
Walkerith,53.427430,-0.81645
Walkeringham,53.425509,-0.8441
Walker Gate,54.98333,-1.56667
Walkerburn,55.62328,-3.01468
Walker,54.97449,-1.55349
Walkden,53.51667,-2.4
Walgrave,52.3404,-0.82509
Walford,52.8,-2.83333
Walford,51.88333,-2.6
Walesby,53.41621,-0.2963
Walesby,53.2289300,-0.97932999
Wales,53.34061,-1.28162
Waldron,50.95237,0.20453
Waldringfield,52.0527,1.32531
Waldershare,51.18795,1.26051
Walcott,52.83837,1.50207999
Walcott,53.09469,-0.31311
Walcot,52.903,-0.425380000
Walcot,52.7,-2.6
Walberton,50.84475,-0.62013000
Walberswick,52.3132,1.65379
Wakerley,52.584530,-0.5918
Wakefield,53.68331,-1.49768
Wainscott,51.4124606,0.51267
Wainfleet All Saints,53.1057,0.23583
Waunfawr,53.11,-4.2012
Wadworth,53.4672606,-1.14261000
Wadsley,53.40945,-1.52114
Wadhurst,51.0623,0.339290000
Wadenhoe,52.4419,-0.51447
Wadebridge,50.5173400,-4.83633
Waddingworth,53.22376,-0.221830000
Waddington,53.88977,-2.41459
Waddington,53.1666706,-0.53333
Waddingham,53.4532,-0.52011000
Waddesdon,51.84675,-0.92105
Wadborough,52.1265,-2.14404
Wacton,52.4786,1.2088
Wacton,52.21667,-2.56667000
Waberthwaite,54.3292704,-3.37899996
Vowchurch,52.02393,-2.9376
Voe,60.51667,-1.38333
Voe,60.3556205,-1.2623
Virley,51.78935,0.81591
Virkie,59.88665,-1.30767
Virginstow,50.71072,-4.29814
Vigo,52.33333,-2.01667
Victoria Park,51.53838,-0.03669
Victoria,51.75,-3.2
Vickerstown,54.10481,-3.24948
Veryan,50.21909,-4.92419
Verwood,50.87575,-1.87022998
Ferwig,52.11365,-4.65546
Vernham Dean,51.30704,-1.51197
Ventnor,50.59449,-1.20672
Venn Ottery,50.71312,-3.30489000
Velindre-farchog,52.01667,-4.76666995
Velindre,52.01667,-3.18332998
Velindre,52.0,-4.4
Vaul,56.53504,-6.80165
Vatisker,58.283330,-6.3
Varteg Hill,51.75,-3.06667000
Vange,51.55938,0.482839994
Van,52.466670,-3.55
Valtos,58.22444,-6.95074
Valley,53.2849,-4.56644
Uzmaston,51.79222,-4.94417
Uxbridge,51.5489,-0.482110000
Uttoxeter,52.89838,-1.86487999
Utterby,53.42099,-0.03198
Utley,53.866670,-1.91667
Usworth,54.9195400,-1.52568
Usselby,53.4277,-0.350319996
Usk,51.70347,-2.90332
Ushaw Moor,54.77803,-1.6472
Urray,57.533330,-4.48333000
Urquhart,57.64875,-3.19422
Urmston,53.4485205,-2.35419
Urchfont,51.31217,-1.94292
Urchany,57.51667,-3.86666996
Upwood,52.42608,-0.14909
Upwey,50.660309,-2.46824
Upwell,52.60249,0.2219
Upton Warren,52.305209999999995,-2.10495997
Upton upon Severn,52.06258,-2.21802
Upton Snodsbury,52.18844,-2.08494
Upton Scudamore,51.23,-2.19333
Upton Pyne,50.76667,-3.55
Upton Noble,51.15377,-2.41016
Upton Magna,52.70808,-2.66039
Upton Grey,51.22876,-1.00019
Upton Bishop,51.93934,-2.52557
Upton,53.61466,-1.28677
Upton,53.383330,-3.1
Upton,53.37124,-0.69607
Upton,53.080909,-0.90441
Upton,52.65843,1.54476000
Upton,52.59061,-0.36935
Upton,52.3918700,-0.27496
Upton,51.5774200,-1.26132
Upton,51.05028,-3.43721995
Upton,50.53333,-4.4333300
Upsall,54.27836,-1.30655
Uppingham,52.58803,-0.72272
Upper Winchendon,51.8228306,-0.91856
Upper Swell,51.93934,-1.74452
Upper Sundon,51.9383900,-0.48185
Upper Stratton,51.5860900,-1.76672
Upper Stonnall,52.616670,-1.9
Upper Somborne,51.08936,-1.4338
Upper Slaughter,51.90721,-1.77549000
Upper Shader,58.39682,-6.47388
Upper Sapey,52.2677606,-2.46257
Upper Poppleton,53.979070,-1.15204
Upper Penn,52.55,-2.16667
Upper Norwood,51.41505,-0.0927
Upper Marden,50.92132,-0.86826
Upper Langwith,53.22919,-1.20695
Upperlands,54.8775,-6.64227
Upper Kilchattan,56.0666705,-6.21667
Upper Hulme,53.1458705,-1.98321
Upper Holloway,51.5648900,-0.135090000
Upper Heyford,51.93558,-1.25451
Upper Helmsley,54.00305,-0.94122000
Upper Hardres,51.2157606,1.08069
Upper Hambleton,52.6585300,-0.66982
Upper Hale,51.23468,-0.79874
Upper Farringdon,51.1103,-0.9803
Upper Eathie,57.6667,-4.0333
Upper Elkstone,53.12855,-1.9179
Upper Dounreay,58.5666705,-3.71666997
Upper Diabaig,57.5666705,-5.65
Upper Derraid,57.383330,-3.61666996
Upper Denton,54.98189,-2.60107
Upper Dean,52.29714,-0.46597
Upper Clatford,51.19129,-1.49517
Upper Clapton,51.563999,-0.058079999
Upper Chapel,52.0545,-3.44904
Upper Camster,58.35,-3.25
Upper Broughton,52.8286300,-0.9877
Upper Brailes,52.05621,-1.55589
Upper Bracky,54.5833300,-7.15
Upper Borth,52.479270,-4.0515
Upper Boddington,52.17651,-1.29595
Upper Beeding,50.88281,-0.305859997
Upper Bayble,58.2087,-6.21446995
Upper Arley,52.4189306,-2.34594
Upottery,50.86286,-3.13538
Upminster,51.55594,0.2556
Uplyme,50.73592,-2.9571
Uplowman,50.927,-3.40127
Upleatham,54.56624,-1.02267
Upleadon,51.93951,-2.36033
Uplawmoor,55.76475,-4.49611995
Up Holland,53.533330,-2.71667
Uphill,51.32365,-2.9807
Upham,50.98253,-1.23492999
Uphall,55.93025,-3.51104
Upchurch,51.3762,0.64789
Upavon,51.2946,-1.80791
Uny Lelant,50.18298,-5.44046995
Unstone,53.29055,-1.44196000
Unish,57.6,-6.63333
Undy,51.57526,-2.81453
Underbarrow,54.32201,-2.82004
Unapool,58.23333,-5.0
Umberleigh,50.99453,-3.9834
Ulwell,50.6271400,-1.97003
Ulverston,54.19594,-3.09626
Ulsta,60.5,-1.15
Ulrome,53.9919800,-0.229680000
Ulpha,54.3313400,-3.23539
Ullock,54.5988206,-3.43048
Ullingswick,52.1436,-2.59376
Ulley,53.382,-1.30222000
Ullesthorpe,52.48438,-1.25268999
Ulleskelf,53.85434,-1.21266
Ullenhall,52.30486,-1.82338
Ullapool,57.89872,-5.16039000
Ulgham,55.2247400,-1.63636
Uley,51.68417,-2.30583
Uldale,54.7217400,-3.16685
Ulcombe,51.2105700,0.64455
Ulceby,53.616670,-0.33333
Ulceby,53.216670,0.13333
Ulbster,58.35423,-3.15678
Uisken,56.3147,-6.237
Uig,58.2,-7.0
Uig,57.584530,-6.3549
Uig,57.466670,-6.6833300
Ugthorpe,54.49029,-0.77531
Ugley,51.9368606,0.210030000
Ughill,53.40973,-1.61358
Ugborough,50.38727,-3.86211996
Ugadale,55.5018,-5.5166
Ufton,52.25607,-1.44692998
Ufford,52.62379,-0.38435
Ufford,52.1268,1.34896
Uffington,52.6570206,-0.432239996
Uffington,51.602509999999995,-1.55997
Uffculme,50.9060400,-3.32746
Udimore,50.93853,0.65987
Uddingston,55.81971,-4.08362
Uckfield,50.96948,0.09589
Ubley,51.32141,-2.678
Uags,57.35,-5.78333
Tywardreath,50.3576606,-4.69342
Tytherton Lucas,51.46778,-2.07639
Tytherington,51.5925,-2.47972
Tythegston,51.4963900,-3.64833
Tyseley,52.45349,-1.83877
Tyringham,52.11388,-0.74561
Tyrie Mains,57.65,-2.1
Tyrella,54.2575704,-5.77881
Tynron,55.2163,-3.8781
Tynemouth,55.0178800,-1.42559
Tyneham,50.62255,-2.16845
Tyndrum,56.43614,-4.71326
Tynan,54.3333300,-6.83333
Tyldesley,53.51393,-2.46754
Tyes Cross,51.06667,-0.0166699997
Tydd Saint Mary,52.74585,0.13664
Tydd Saint Giles,52.72818,0.111059999
Tycroes,51.7780606,-4.02
Tyburn,52.51944,-1.80127000
Tyberton,52.0455,-2.90414
Twywell,52.3945306,-0.60392
Twyn Llanan,51.90453,-3.81198
Twynholm,54.86648,-4.08324
Twyford,52.68445,-0.92371
Twyford,51.47518,-0.86037000
Twyford,51.02218,-1.3151
Twycross,52.641070,-1.50341000
Two Bridges,50.5574,-3.96358000
Twitchen,51.0605605,-3.72972
Twineham,50.96632,-0.21084
Twickenham,51.44489,-0.3377
Twerton,51.3791306,-2.39315
Twenty,52.7709900,-0.29114
Tweedsmuir,55.5053400,-3.43296
Tweedmouth,55.7662,-2.01209
Tudweiliog,52.9,-4.61667
Twatt,60.26667,-1.41667
Tuxford,53.23004,-0.89325
Tuttington,52.79695,1.30059
Tutbury,52.8560204,-1.68649
Turville,51.61381,-0.8932
Turvey,52.16285,-0.62528000
Turton,53.633330,-2.4
Turriff,57.5384,-2.45932
Turrerich,56.51667,-3.86666996
Turnhouse,55.95483,-3.3443
Turners Puddle,50.7401400,-2.24214
Turners Hill,51.10341,-0.08514
Turnditch,53.01543,-1.56146
Turnchapel,50.358509999999995,-4.1177
Turnberry,55.31332,-4.82815
Turnastone,52.02398,-2.94833
Tur Langton,52.54415,-0.94687000
Turkdean,51.85536,-1.84605
Tunworth,51.23231,-1.02834
Tunstall,54.35,-1.66667
Tunstall,54.15,-2.6
Tunstall,53.76875,-0.02008
Tunstall,52.14373,1.44646
Tunstall,51.32589,0.72132
Tummel Bridge,56.70754,-4.02104
Tumby,53.1211400,-0.15048
Tullyverry,55.033330,-7.08333
Tullynessle,57.264820,-2.73427
Tullymurry,54.24905,-6.29645
Tullybelton,56.4851300,-3.55974
Tullyardan,55.05,-7.26666995
Tullyallen,54.48333,-6.88333
Tully,54.45,-7.78333
Tully,54.1833300,-7.63333
Tulliemet,56.65,-3.61666996
Tullaghoge,54.6,-6.73333000
Tuirnaig,57.783330,-5.5666699
Tugford,52.48058,-2.6535
Tugby,52.60174,-0.87571
Tufton,51.21723,-1.34522
Tudeley,51.18397,0.31676
Tuddenham St Mary,52.31257,0.54661
Tuckingmill,50.2317,-5.28636
Trysull,52.54622,-2.22004
Trusthorpe,53.32489,0.2706
Trusley,52.91499,-1.62355
Trusham,50.627309999999994,-3.62131
Truro,50.26526,-5.05436
Trunch,52.8621400,1.3966
Trumpington,52.17214,0.112609999
Trumpan,57.55,-6.61667
Trumisgarry,57.65,-7.25
Trull,50.99443,-3.12194
Trowse Newton,52.61212,1.31862000
Trowell,52.95309,-1.28201
Trowbridge,51.31889,-2.20860997
Troutbeck,54.417130,-2.91480997
Trotton,50.99626,-0.81179
Trottiscliffe,51.3157,0.35319
Trostrey,51.73944,-2.90861
Trostre,51.675986,-4.13667
Troston,52.31478,0.78398
Troon,55.54359,-4.66335
Troedyrhiw,51.71252,-3.3466
Troedyraur,52.081386,-4.44233
Tring,51.794709999999995,-0.65823999
Trinafour,56.755170,-4.08641
Trimley Heath,51.98333,1.31667
Trimingham,52.89846,1.38107
Trimdon Grange,54.71414,-1.42611
Trimdon,54.6987800,-1.42881000
Trillick,54.45,-7.5
Trewen,50.61667,-4.46667
Trevor,52.992909999999995,-4.42646
Trevor,52.9743,-3.09555
Trefin,51.94917,-5.14471995
Trevilley,50.08333,-5.6833300
Treuddyn,53.1148,-3.12003
Tretower,51.884486,-3.18305
Tre-Taliesin,52.5039705,-3.97908
Treswell,53.3041900,-0.82516
Tresta,60.24326,-1.34745
Tresmeer,50.65961,-4.50114
Trescott,52.5710900,-2.22648
Treorchy,51.65958,-3.50587
Trent Vale,52.98775,-2.20219000
Trentishoe,51.22006,-3.93937
Trentham,52.96841,-2.1885
Trent,50.96479,-2.58047
Treneglos,50.66457,-4.5377199
The Trench,54.6666706,-6.01666995
Trench,52.716670,-2.46667
Tremeirchion,53.24487,-3.37835
Tremaine,50.67222,-4.49704
Tremain,52.108909999999995,-4.57999000
Tremadoc,52.9333300,-4.15
Trelystan,52.62655,-3.09349
Trelleck,51.74175,-2.72547
Trelech-a'r-Bettws,51.9,-4.46667
Trelech,51.94444,-4.5
Treherbert,51.67139,-3.52971997
Treharris,51.66457,-3.30725
Trehafod,51.60882,-3.37891
Tregynon,52.5791300,-3.33267
Tre-groes,52.06667,-4.3166699
Tregoney,50.2674,-4.91646995
Tregarth,53.190120,-4.0878
Tregaron,52.2195,-3.93295
Trefriw,53.15138,-3.82573
Treforest,51.59353,-3.32474000
Trefonen,52.8333300,-3.1
Trefnant,53.22526,-3.4203
Trefilan,52.19384,-4.12177
Treffgarne,51.8741606,-4.96984000
Trefeglwys,52.5035205,-3.5191
Treeton,53.38564,-1.35189
Treen,50.18333,-5.6
Tredunnock,51.648585,-2.89849000
Tredington,51.96257,-2.14062
Tredegar,51.77251,-3.24679000
Trecwn,51.95518,-4.95977
Trecastle,51.94919,-3.62941996
Treborough,51.1177,-3.4141
Trawsfynydd,52.90212,-3.92289
Traquair,55.60111,-3.06379
Trantlebeg,58.45,-3.88333000
Tranent,55.9443900,-2.95412
Trailflat,55.15,-3.5
Trafford Park,53.4687900,-2.31194000
Tradeston,55.853870,-4.26313
Trabboch,55.4656204,-4.47051
Toynton St Peter,53.133330,0.1
Toynton All Saints,53.152020,0.08198
Toxteth,53.39069,-2.97103
Towyn,52.6,-4.08333
Gwbert,52.1166,-4.68599
Towton,53.85038,-1.26406
Town Yetholm,55.54546,-2.28745
Town Moor,54.98333,-1.61667
Townhill,56.0891,-3.43889000
Town Green,53.55,-2.9
Tow Law,54.74456,-1.81434
Towie,57.2034300,-2.92969000
Towednack,50.1904,-5.5210599
Towcester,52.1335900,-0.99057000
Tough,57.2,-2.65
Totton,50.91877,-1.49037
Tottington,53.61326,-2.34071
Tottington,52.51667,0.8
Totternhoe,51.88555,-0.57343
Totteridge,51.63333,-0.2
Tottenham,51.60373,-0.06794
Toton,52.9077900,-1.25847998
Totnes,50.43107,-3.6843
Totmonslow,52.95545,-2.01025997
Totley,53.31405,-1.54085
Totland,50.68466,-1.53688
Totaig,57.2689706,-5.52355
Tostock,52.2367400,0.8614
Toscaig,57.3828205,-5.80559000
Torworth,53.37565,-1.01441
Torwoodlee,55.63255,-2.84118
Torver,54.33854,-3.10223
Tortworth,51.6325,-2.43065
Torton,52.35071,-2.22693
Torthorwald,55.0897,-3.51505
Torryburn,56.057780,-3.56725
Torry,57.1365900,-2.08139000
Torroble,58.0036606,-4.38958000
Torrisholme,54.0663900,-2.82718
Torrin,57.2139706,-6.01306
Torrastan,56.6666706,-6.51666995
Torr,55.1833300,-6.0666699
Torquay,50.46198,-3.52521996
Torpoint,50.37505,-4.19566
Torphins,57.10561,-2.62398
Torphichen,55.9335300,-3.6546
Torpenhow,54.74605,-3.24069000
Torness,57.3166705,-4.38333
Tornahaish,57.16047,-3.16745
Tormore,57.04269,-5.93334
